@relation FAQ
@attribute id string
@attribute text string
@attribute domain numeric
@data
"ENG_HEALTH_66"," IS TRTM SMLP ",4
"ENG_HEALTH_67"," H SMLP SPRT ",4
"ENG_HEALTH_68"," WN SMLP INFK ",4
"ENG_HEALTH_69"," IF PPL SMLP PRFS SRFF IMN TSS ",4
"ENG_HEALTH_70"," WT I EKSP SMLP PRFS KNTR TSS AM I IMN TSS ",4
"ENG_HEALTH_71"," IF EKSP SMLP FKSN  TS EKSP OFRK FRL RPLK TKS  WKS BLT IMNT ",4
"ENG_HEALTH_72"," IS RX JNRL FKSN PRKR FKSN SMLR RX SMLP ",4
"ENG_HEALTH_73"," H SRS SMLP 0RT ",4
"ENG_HEALTH_74"," H EKSP SMLP ATK OKKR HPNS ",4
"ENG_HEALTH_75"," WT MNNJ ",4
"ENG_HEALTH_76"," WT SKNS SMPT MNNJ ",4
"ENG_HEALTH_77"," H BKTR MNNJ TKNS ",4
"ENG_HEALTH_78"," KN BKTR MNNJ TRTT ",4
"ENG_HEALTH_79"," IS BKTR MNNJ KNTJ ",4
"ENG_HEALTH_80"," AR FKSN BKTR MNNJ ",4
"ENG_HEALTH_81"," WT FRL MNNJ ",4
"ENG_HEALTH_82"," IS FRL MNNJ SRS TSS ",4
"ENG_HEALTH_83"," WT KSS FRL MNNJ ",4
"ENG_HEALTH_84"," WT SKNS SMPT FRL MNNJ ",4
"ENG_HEALTH_85"," H FRL MNNJ TKNS ",4
"ENG_HEALTH_86"," H FRL MNNJ TRTT ",4
"ENG_HEALTH_87"," H FRS SPRT ",4
"ENG_HEALTH_88"," KN I FRL MNNJ IM IT ",4
"ENG_HEALTH_89"," H I RTS XNSS BKMN INFK FRSS LT FRL MNNJ ",4
"ENG_HEALTH_90"," WT MTXN ",4
"ENG_HEALTH_91"," WT MTXN TSS ",4
"ENG_HEALTH_92"," WT SMPT MTXN TSS ",4
"ENG_HEALTH_93"," H KMN MTXN TSSS ",4
"ENG_HEALTH_94"," WN TKTR SSPK PRSN MTXN TSRT ",4
"ENG_HEALTH_95"," IS KR MTXN TSSS ",4
"ENG_HEALTH_96"," H MTXN TSS INHR ",4
"ENG_HEALTH_97"," WT ALPR ",4
"ENG_HEALTH_98"," AR 0S H LFLS ANXK SNK RT Y ",4
"ENG_HEALTH_99"," W XLT TK ARTS FRML ",4
"ENG_HEALTH_100"," WT TSJ ARTS FRML ",4
"ENG_HEALTH_101"," KN I TK TL MLTF I AM TKNK ARTS FRML ",4
"ENG_HEALTH_102"," KN TL MLTF ALN PRFT SM H LFLS ANXK SNK ARTS FRML ",4
"ENG_HEALTH_103"," KN TT ALN PRFT SM H LFLS ANXK SNK ARTS FRML ",4
"ENG_HEALTH_104"," WL TKNK ARTS FRML PRFN PRSN TFLP AMT ",4
"ENG_HEALTH_105"," WR KN I B ARTS FRML ",4
"ENG_HEALTH_106"," AR 0R AN ST EFKT ARTS FRML ",4
"ENG_HEALTH_107"," AR FRMR SMKR INKR RSK TFLP LNK KNSR 0 TK H TSS BTKR ",4
"ENG_HEALTH_108"," WT ABT O0R ANXK SX BLBR LTN ",4
"ENG_HEALTH_109"," XLT YNK PPL INHR MKLR TJNR TK ARTS FRML ",4
"ENG_HEALTH_120"," WT I SMLP ",4
"ENG_HEALTH_145"," KN I FRL MNNJ I M IT ",4
"ENG_HEALTH_167"," WT AR TFRN TPS OF INFK TSS TPS ",4
"ENG_HEALTH_168"," ITNT INFK JFNK MTKX ",4
"ENG_HEALTH_169"," WT AR MJR KS OF T0 ",4
"ENG_HEALTH_170"," WT TN PRFL ",4
"ENG_HEALTH_171"," WT BNFT TN PRFL ",4
"ENG_HEALTH_172"," WT PRNS TN PRFL ",4
"ENG_HEALTH_173"," AR PRBB TFNS XLNJ TN PRFL ",4
"ENG_HEALTH_174"," AR TFNS XLNJ EFTN SKSS ",4
"ENG_HEALTH_175"," AR EFRT TWRT STNT INTR TN PRFL WRLT ",4
"ENG_HEALTH_176"," IS INTR INFL AKTF ",4
"ENG_HEALTH_177"," WT INTR TN PRFL MNTR EKSP KRP TN MK TSKS ",4
"ENG_HEALTH_178"," WT HPLK ",4
"ENG_HEALTH_179","  T HPLK XNJ ",4
"ENG_HEALTH_180"," TST RSLT RNK INKN ",4
"ENG_HEALTH_181","  HPLK JNKR PRJK FML TR TN ",4
"ENG_HEALTH_182"," H TTRM SS KNTT TN SMPL TN LTRS TN MRKR ",4
"ENG_HEALTH_183"," H TN LTR TN MRKR LTT AKRS JL ",4
"ENG_HEALTH_184"," KN TNST SKNR TTRM KNTT TN LTRS ",4
"ENG_HEALTH_186"," L MLKL WT M TN BNTS TN LTRS MRKR SMTM RSLF TTKT ",4
"ENG_HEALTH_187"," KN LBL TN FRKM TN LTRS ",4
"ENG_HEALTH_188","  T KNTT TN SMPL ",4
"ENG_HEALTH_189","  TN TSTN PRSS LWR O0RS ",4
"ENG_HEALTH_190"," H SN I TST RSLT ",4
"ENG_HEALTH_191"," H TS PTRN TST WRK ",4
"ENG_HEALTH_192"," H AKKR PTRN TST ",4
"ENG_HEALTH_194"," KN TN TST KRT ",4
"ENG_HEALTH_195"," WT XN KSTT PRST ",4
"ENG_HEALTH_196"," H I INTR RSLT ",4
"ENG_HEALTH_197"," FRM SMPL EKST TN ",4
"ENG_HEALTH_198"," IS T TN TSTS HR SMPL ",4
"ENG_HEALTH_199"," IS T INFT TSTN TN ANLS ",4
"ENG_HEALTH_200"," WT TN ALJT F0R TSNT TN SMPL FML WLNK T ",4
"ENG_HEALTH_201"," H TN SMPL SRFF ",4
"ENG_HEALTH_202"," H T I T NT ",4
"ENG_HEALTH_203"," T FLNT EMPL OPRT ",4
"ENG_HEALTH_204"," WL TM AXTN ABL ATNT EFNT SPRT FT HMN TRFK ",4
"ENG_HEALTH_205"," KN I APL KRNT ",4
"ENG_HEALTH_206"," WT T T TNTT FNTS ",4
"ENG_HEALTH_207"," I AM FKTM I HLP ",4
"ENG_HEALTH_208"," H I XR STR ",4
"ENG_HEALTH_209"," H I AT ORKN TNS IMPR ORKN LST ",4
"ENG_HEALTH_210"," WT HMN TRFK ",4
"ENG_HEALTH_211"," WT SKS TRFK ",4
"ENG_HEALTH_212"," WT SLFR ",4
"ENG_HEALTH_213"," WT PRST ",4
"ENG_HEALTH_214"," WT PMP ",4
"ENG_HEALTH_215"," WT RP ",4
"ENG_HEALTH_216"," WT JN ",4
"ENG_HEALTH_217"," WT JN SKL ",4
"ENG_HEALTH_218"," WT TFRN HMN TRFK SLFR ",4
"ENG_HEALTH_219"," TS HMN TRFK INFL MFMN PPL ",4
"ENG_HEALTH_220"," WT TPS HMN TRFK EKSS AST SKS TRFK ",4
"ENG_HEALTH_221"," T SKS TRFK FKTM LWNK BKKR ",4
"ENG_HEALTH_222"," AR WMN XLTR FKTM SKS TRFK ",4
"ENG_HEALTH_223"," 0T ",4
"ENG_HEALTH_224"," H XLTR AFKT SKS TRFK ",4
"ENG_HEALTH_225"," I HRT HMN TRFK OKKR ABRT KMN UNTT STTS ",4
"ENG_HEALTH_226"," H AMRK XLTR TRFK US YR ",4
"ENG_HEALTH_227"," JRLS TRFK  WT AKKN TMST TRFK HBS ",4
"ENG_HEALTH_228"," IS SF KRTT KRT 0 TN STRK ",4
"ENG_HEALTH_229"," H T I XP 0 TN STR ",4
"ENG_HEALTH_230"," KN I RKLR ML ",4
"ENG_HEALTH_231"," T PRSN INFR PRFT ",4
"ENG_HEALTH_232"," H RSF ORTR ",4
"ENG_HEALTH_233"," WT SLS TKS XPNK XRJS ",4
"ENG_HEALTH_234"," WT SLS TKS XPNK XRJS RTRN PLS ",4
"ENG_HEALTH_235"," KN I KNTK KLT Y ",4
"ENG_HEALTH_236"," KN I KL KLRN ",4
"ENG_HEALTH_237"," WT MN RTS HFTR ",4
"ENG_HEALTH_238"," KN I INFK PRTN TSNT HF ",4
"ENG_HEALTH_239"," KN I INFK PRTN HF ",4
"ENG_HEALTH_240"," H SF ORL SKS ",4
"ENG_HEALTH_241"," WT XNSS BKMN INFK HFF TSNT INST M ",4
"ENG_HEALTH_242"," IS TP KSNK RT HFTR ",4
"ENG_HEALTH_243"," LSBN WMN SKS WMN RSK HF ",4
"ENG_HEALTH_244"," IS UNPR ANL INTR HFRS FJNL ORL SKS ",4
"ENG_HEALTH_245"," TS FNJR SKS KR RSK HFTR ",4
"ENG_HEALTH_246"," IS KNKX HFNT STTS SKSL TRNS TSSS ",4
"ENG_HEALTH_247"," KN I INFK HF0R NRML SXL KNTK XKNK HNTS STSS PLSX KTLR KS ",4
"ENG_HEALTH_248"," KN I INFK HFFR NTLS MFSN STS ",4
"ENG_HEALTH_249"," IS RSK HFTR TT BT PRSN FSTN BRBR ",4
"ENG_HEALTH_250"," AR HL0K WRKR RSK HF0R KNTK HFNF PTNT ",4
"ENG_HEALTH_251"," AM I RSK BKMN INFK HFHN FSTN TKTR TNTS ",4
"ENG_HEALTH_252"," IF BLT SPLX EY I M0 I INFK HF ",4
"ENG_HEALTH_253"," KN I INFK HF0R BTNK ",4
"ENG_HEALTH_254"," KN I INFK HF0R KNTK ANML TKS KTS ",4
"ENG_HEALTH_255"," KN I HFFR MSKT ",4
"ENG_HEALTH_256"," KN HFB TRNS HSHL STNK ",4
"ENG_HEALTH_257"," KN I INFK HFF I INJK TRKS XR NTLS ELS STRL 0M ",4
"ENG_HEALTH_258"," KN I TRNS HFT BB PRKN BRST FTNK ",4
"ENG_HEALTH_259"," TS TNTN BLT BLT TRNS MN I AM PTNK RSK HF ",4
"ENG_HEALTH_260"," KN HFB TRNS OTST BT ",4
"ENG_HEALTH_261"," TS SRKM PRTK HF ",4
"ENG_HEALTH_262"," IF I AM TKNK ANTR TRKS NTTK FRL LT AM I INFK ",4
"ENG_HEALTH_263"," IF I AM HFPS RSK KNTR SWN FL ",4
"ENG_HEALTH_264"," WT TST FR ATS ANT HF ",4
"ENG_HEALTH_265"," IS ORL SKS RSK ",4
"ENG_HEALTH_266"," IF I INFK ATS KNT I ATS TRKS ",4
"ENG_HEALTH_267"," IF I INFK ATS IM RL MT PRTN ",4
"ENG_HEALTH_268","  I INFL PPL ",4
"ENG_HEALTH_269"," WT KFRN APRX HFNT ATS ",4
"ENG_HEALTH_270"," WT PRKR IMPL KNTR KMPR PLN ",4
"ENG_HEALTH_271"," WT PRFN S0 AFRK S HFNT ATS PRKR ",4
"ENG_HEALTH_272"," H KNTR APRX HMN RSRS PBLK HL0 SSTM ",4
"ENG_HEALTH_273"," WT TRTM OFRT PBLK HL0 SKTR ",4
"ENG_HEALTH_274"," WT PRFT KR SPRT FT TSKR ",4
"ENG_HEALTH_275"," WR I LRN KHMN ",4
"ENG_HEALTH_276"," H I TL I HFR ATS ",4
"ENG_HEALTH_277","  I HFTS ",4
"ENG_HEALTH_278"," WN I HFTS ",4
"ENG_HEALTH_279"," I TNT I WT MN0S TST HF I AKKR RSLT KKL ",4
"ENG_HEALTH_280"," WT HFNT TST ",4
"ENG_HEALTH_281"," H HFTS PRFR ",4
"ENG_HEALTH_282"," WT RPT TST ",4
"ENG_HEALTH_283"," WT P ANTJ TST ",4
"ENG_HEALTH_284"," WT NT TN RN PKR TSTS ",4
"ENG_HEALTH_285"," KN I TSTT HWTW FSTN KLNK ",4
"ENG_HEALTH_286"," I SN NSTN HFTS SLT INTR RKMN ",4
"ENG_HEALTH_287"," WT TFRN ANNM KNFT TSTN ",4
"ENG_HEALTH_288"," I AM PRKN I HFTS ",4
"ENG_HEALTH_289"," KN BB HFNT TST ",4
"ENG_HEALTH_290"," H I WT RSLT ",4
"ENG_HEALTH_291"," T I HFTS FST KNTR ",4
"ENG_HEALTH_292"," WL PSTF HFTS RSLT AFKT ABLT INSR MRTK ",4
"ENG_HEALTH_293"," KN EMPL HFTS ",4
"ENG_HEALTH_294"," WL I TSTT HFF I BLT ",4
"ENG_HEALTH_295"," T TSTS TTKT HF SBTP HF ",4
"ENG_HEALTH_296"," T FL FKSN PRKN KS FLS PSTF HFTS RSLT ",4
"ENG_HEALTH_297"," WT INTT WSTR BLT RSLT ",4
"ENG_HEALTH_298"," WT TFRN MNTT FLNT RTN HFTS ",4
"ENG_HEALTH_299","  HFSX IS TFLP WRLT ",4
"ENG_HEALTH_300"," WT AKXN AT TNK HF ",4
"ENG_HEALTH_301"," H PPL KX HF ",4
"ENG_HEALTH_302"," WT AFT KXNK FRS ",4
"ENG_HEALTH_303"," IF KNTM ANSW TNT PPL 0M ",4
"ENG_HEALTH_304"," 0 US KNTR PRMT SKSL ABST SLXN AKXN ATS F ",4
"ENG_HEALTH_305"," WT HF ",4
"ENG_HEALTH_306"," WT ATSH KST ",4
"ENG_HEALTH_307"," H HFT KS ATS ",4
"ENG_HEALTH_309"," WT ATS ",4
"ENG_HEALTH_311"," Y APR AST KS TSS STT KR IT TRK  STRN IMN SNTR RPRT  ",4
"ENG_HEALTH_312"," IF AST TKSK INST INFK XLTR TKRS PRK PRK N ITL FRNS BBS BRN M0RS TRTT AST PRKN ",4
"ENG_HEALTH_313"," AKKR LTNK EKSP KKTL PRTS PLS TRNS INHB TSS B H PSBL ",4
"ENG_HEALTH_314"," STTS WSTR KNTR FWR T0S PPL ATS IF TRTM RSNS ",4
"ENG_HEALTH_315"," IN BK ENFS PSBL RL PPRS PRMT SNTR AKXN IMN SSTM IN ITL HWFR TN PRSN K KMNT ESTM PPRS H EKSP ATS ITLN KS ",4
"ENG_HEALTH_316"," Y MNXN STTS RPRT HFPS PRSN AFRJ  UNPR SKSL INTR TRNS HFRS H ESTB AFRJ ",4
"ENG_HEALTH_317"," Y MKRB KLS HSTS KMTN SST S WT T BLF SRFF FNLS NTR SRT INTL FRS ",4
"ENG_HEALTH_318"," 0 W ESTM  MLN HL0 SRPS WRLT Y 0SNT TSKF AMRK ARM HN H INFK  TNT SK ",4
"ENG_HEALTH_319"," 0 TSTS PKR TTKT FRS ANTB H PPL T ATS TRS HFN BLT ",4
"ENG_HEALTH_320"," Y PRK ATS PTNT MN IN AFRK RXN WMN   ESTR ERP I RMN    TFRN ",4
"ENG_HEALTH_321"," HS BLT SKRN RTST INFK HMFL ",4
"ENG_HEALTH_322"," Y KMPL TSKR SNTF KMNT KRNT TNT N RSRX TRM EFKT TRKS HS XNJT PBLK BK STTS ",4
"ENG_HEALTH_323"," IS ITLN SNTS AKRS UNR0 FS ",4
"ENG_HEALTH_324"," 0 I PRF HFP0 RNK INFK O0RW PRFK HL0 PPL HF TNT TRTM HPNS I TP RSRX ANML SNS KNT EKSP PPL TNT INFK YRSL MB RKRT FLWR PPLX RL EKSP ",4
"ENG_HEALTH_327"," H BT PRTK M ",4
"ENG_HEALTH_328"," WT IMN SSTM ",4
"ENG_HEALTH_329"," IF HRT HFS EKSX BTL FLTS WX ONS ",4
"ENG_HEALTH_330"," W RSK ",4
"ENG_HEALTH_331"," H HFTR ",4
"ENG_HEALTH_332"," WL KNTM PRFN KNTR HF ",4
"ENG_HEALTH_334"," WT SKSL RTS TRNS ",4
"ENG_HEALTH_335"," IS TP KSNK RT HFTR ",4
"ENG_HEALTH_336"," WT XNSS KXNK HFF W0TR SKS ",4
"ENG_HEALTH_337"," IS RSK HFTR TT BT PRSN FSTN BRBR HRTR ",4
"ENG_HEALTH_338"," AM I RSK I SKS SKS ",4
"ENG_HEALTH_339"," H HFSR OTST HMN BT ",4
"ENG_HEALTH_340"," WT SMPT HFNF ",4
"ENG_HEALTH_341"," WT WNT PRT ",4
"ENG_HEALTH_342"," KN TRNK ALKH AKTL BNFX HRT ",4
"ENG_HEALTH_343"," WT HRTR BNFT MTRT ALKH KNSM ",4
"ENG_HEALTH_344"," H I MTRT TRNK IS ",4
"ENG_HEALTH_345"," IS MTRT TRNK SF EFRY ",4
"ENG_HEALTH_346"," H ALKH AFKT HRT TSS RSK ",4
"ENG_HEALTH_347"," WT ATRL FBRL ",4
"ENG_HEALTH_348"," WT HPNS ATRL FBRL ",4
"ENG_HEALTH_349"," W NRML SFRS ATRL FBRL ",4
"ENG_HEALTH_350"," KN ATRL FBRL KS HL0 PRBL ",4
"ENG_HEALTH_351"," WT SMPT ATRL FBRL ",4
"ENG_HEALTH_352"," H ATRL FBRL TKNS ",4
"ENG_HEALTH_353"," H ATRL FBRL TRTT ",4
"ENG_HEALTH_354"," WT KSS KRNR ARTR TSS ",4
"ENG_HEALTH_355"," H BPS SRJR TRT KRNR ARTR TSS ",4
"ENG_HEALTH_356"," WT HPNS BPS SRJR ",4
"ENG_HEALTH_357"," WT BPS SRJR TXNK ",4
"ENG_HEALTH_358"," H BPS SRJR PRFR ",4
"ENG_HEALTH_359"," WT RKFR BPS SRJR ",4
"ENG_HEALTH_360","  XLTR EKSR ",4
"ENG_HEALTH_361"," WT BNFT XLTR KN EKSR ",4
"ENG_HEALTH_362"," H I HLP XLT EKSR ",4
"ENG_HEALTH_363","  OBST RXT EPTM PRPR ",4
"ENG_HEALTH_364"," WT HL0 OFRW OBS XLTR RSK FR ",4
"ENG_HEALTH_365"," WT PRTN ",4
"ENG_HEALTH_366"," WT PRNT KRJF RS HL0R XLTR ",4
"ENG_HEALTH_367"," WT BNFT RKLR EKSR ATLT ",4
"ENG_HEALTH_368"," H ATJS EKSR WRMR W0R ",4
"ENG_HEALTH_369"," WT I WR EKSR ",4
"ENG_HEALTH_370"," STYN TRTT EKSR WT SKNS I LK FR ",4
"ENG_HEALTH_371"," WT I EKSR OTST WT OPXN ",4
"ENG_HEALTH_372"," WT HP ",4
"ENG_HEALTH_373","  MNJ TTL XLST ",4
"ENG_HEALTH_374"," WT TTL XLST LFL B ",4
"ENG_HEALTH_375"," WTS TFRN KT FRSS BT XLST ",4
"ENG_HEALTH_376","  XLST MNJT ATLT ",4
"ENG_HEALTH_377"," H HRSK KRNR HRT TSS ",4
"ENG_HEALTH_378"," AM I HRSK I HRT ATK ",4
"ENG_HEALTH_379"," WT I LWR XLST ",4
"ENG_HEALTH_380"," WT HL0 RNJ XLST ",4
"ENG_HEALTH_381"," WT KLNK TRL ",4
"ENG_HEALTH_382"," WT PTNX BNFT KLNK TRLS ",4
"ENG_HEALTH_383"," WT I I PRSN HRT ATK ",4
"ENG_HEALTH_384"," WT KPR ",4
"ENG_HEALTH_385"," H I LRN KPR ",4
"ENG_HEALTH_386"," IS WT KNSR TBTS ",4
"ENG_HEALTH_387"," H KRBT AFKT TBTK ",4
"ENG_HEALTH_388"," WT KLSM INTK ",4
"ENG_HEALTH_389"," WTS TBTK LS MNTN WT ",4
"ENG_HEALTH_390"," IS J SSTM RKMN INST LKRB TT TBTK ",4
"ENG_HEALTH_391"," H RKLR EKSR ",4
"ENG_HEALTH_392"," H STRT WTS EKSR RJMN ",4
"ENG_HEALTH_393"," H I EKSR TL RTN ",4
"ENG_HEALTH_394"," H RKLR EKSR HLP LTL XLST LFLS XK ",4
"ENG_HEALTH_395"," WT KNST HL0 TT T FJTR HRT HL0 ",4
"ENG_HEALTH_396"," WT PRSN TL KLRS FT ",4
"ENG_HEALTH_397"," WT ELKT STTS ",4
"ENG_HEALTH_398"," WT AR0M ",4
"ENG_HEALTH_399"," XLT I WRT I AR0M ",4
"ENG_HEALTH_400"," H EP STT PRFR ",4
"ENG_HEALTH_401"," WT HPNS AR0M TTKT ",4
"ENG_HEALTH_402"," H EP STT TK ",4
"ENG_HEALTH_403"," WT HPNS EP STT ",4
"ENG_HEALTH_404"," H I HRT TSS RNS FML ",4
"ENG_HEALTH_405"," IF I FML HSTR HRT TSS I RTS RSK ",4
"ENG_HEALTH_406"," WT ALKH ",4
"ENG_HEALTH_407"," H ALKH AFKT PRSN ",4
"ENG_HEALTH_408","  PPL RKT ALKH O0RS ",4
"ENG_HEALTH_409"," WT STNT TRNK UNTT STTS ",4
"ENG_HEALTH_410"," IS BR WN SFR TRNK LKR ",4
"ENG_HEALTH_411"," WT KFNT ALKH BFRJ KBS ",4
"ENG_HEALTH_412"," WT MTRT TRNK MN ",4
"ENG_HEALTH_413"," IS SF TRNK ALKH TRF ",4
"ENG_HEALTH_414"," WT MN LKL LMT TRNK ",4
"ENG_HEALTH_415"," WT MN HF TRNK ",4
"ENG_HEALTH_416"," WT BNJ TRNK ",4
"ENG_HEALTH_417"," WT TFRN ALKH ALKH ABS ",4
"ENG_HEALTH_418"," WT MN TRNK ",4
"ENG_HEALTH_419"," H I I TRNK PRBL ",4
"ENG_HEALTH_420"," WT I I I TRNK PRBL ",4
"ENG_HEALTH_421"," WT HL0 ASXT EKSS ALKH US ",4
"ENG_HEALTH_422"," IM YNK IS TRNK BT HL0 ",4
"ENG_HEALTH_423"," WT ALSH TSS ",4
"ENG_HEALTH_424"," W ALSH TSS ",4
"ENG_HEALTH_425"," WT KSS ALSH TSS ",4
"ENG_HEALTH_426"," WT AR SMPT ALSH ",4
"ENG_HEALTH_427"," H IS AN0R TRTT ",4
"ENG_HEALTH_428"," WT XLT I T I 0NK I HF AN0R ",4
"ENG_HEALTH_429"," WT XLT I T I 0NK I HF BN EKSP AN0R ",4
"ENG_HEALTH_430"," WT IS KTK TNK T PRPR FR PSBL AN0R ATK ",4
"ENG_HEALTH_431"," WT AN0R ",4
"ENG_HEALTH_432"," H AN0R TRNS ",4
"ENG_HEALTH_433"," WT TPS AN0R INFK ",4
"ENG_HEALTH_434"," WT FTLT RTS FRS FRMS AN0R ",4
"ENG_HEALTH_435"," WT SMPT AN0R ",4
"ENG_HEALTH_436"," H I KLT FL AN0R ",4
"ENG_HEALTH_437"," WX ANTB KTK RKMN PRFN INHL AN0R ",4
"ENG_HEALTH_438"," IF AN0R EFNT OKKR PPL B STR ANTB ",4
"ENG_HEALTH_439"," WT TRKS FTPR TRTM AN0R ",4
"ENG_HEALTH_440"," IS FKSN AN0R ",4
"ENG_HEALTH_441"," IS AN0R FKSN AFLB PBLK ",4
"ENG_HEALTH_442"," W FKSN AN0R ",4
"ENG_HEALTH_443"," KN I SKRN TSTT I EKSP AN0R ",4
"ENG_HEALTH_444"," WT NSL SWB TST ",4
"ENG_HEALTH_445"," IF PTNT SSPK EKSP AN0R KRNT FML TSTT ",4
"ENG_HEALTH_446"," WT TRTM PTNT INHL KTNS AN0R ",4
"ENG_HEALTH_447"," WT TRKS FTPR TRTM AN0R TKSS PNSL FTPR TRTM AN0R ATLT XLTR INFR TRTM K A KTNS AN0R K ",4
"ENG_HEALTH_448"," H ML KRSK AN0R ",4
"ENG_HEALTH_449"," WN INST I PRFN AN0R EKSP KRSK ML ",4
"ENG_HEALTH_450"," WT PPL LTR PKJ PTR ",4
"ENG_HEALTH_451"," WT RSK JTNK AN0R HNTL ON ML ",4
"ENG_HEALTH_452"," WN PSBL KRSK ML EKSS I ANTB ",4
"ENG_HEALTH_453"," WT KNTS AN0R WRKR SFT KTLN IST ",4
"ENG_HEALTH_454"," WT HFNT ATS ",4
"ENG_HEALTH_455"," H PPL INFK HF ",4
"ENG_HEALTH_456"," H PPL AFKT HF ",4
"ENG_HEALTH_457"," TS ATS AFKT RJN ",4
"ENG_HEALTH_458","  ATS EPTM KNST SRS ",4
"ENG_HEALTH_459"," H I AFT INFK SKS ",4
"ENG_HEALTH_460"," KN ASM RSPN PRFN HFNF ",4
"ENG_HEALTH_461"," TS PRSN SKSL TRNS TSSS STTS FSLT HFTR ",4
"ENG_HEALTH_462","  TRTM STT IMPR ",4
"ENG_HEALTH_463"," H XLTR PPL PRTK HF ",4
"ENG_HEALTH_464"," H M0R TRNS HFT UNBR XLT ",4
"ENG_HEALTH_465"," KN HFB TRNS BRST ",4
"ENG_HEALTH_466"," KN BLT TRNS TRNS HFNF ",4
"ENG_HEALTH_467"," KN INJK TRNS HFNF ",4
"ENG_HEALTH_468"," WT TT ERS PRST ",4
"ENG_HEALTH_469"," H SRS INTR HFNT TB S0ST AX ",4
"ENG_HEALTH_470"," WT EFRT INTK HFTS PRFN KNTR AKTF PRMR HL0 KR ",4
"ENG_HEALTH_471"," IS FKSN HFTS ",4
"ENG_HEALTH_472"," IS TRTM HFTS ",4
"ENG_HEALTH_473"," H KFRN XR RSPN ",4
"ENG_HEALTH_474"," T PPL LFNK HFTS SPXL RTS RSPN ",4
"ENG_HEALTH_475"," WR ATS FRM ",4
"ENG_HEALTH_476"," WR ATS FNT ",4
"ENG_HEALTH_477"," BT STNL TSS EKSS BFR ",4
"ENG_HEALTH_478"," AR WMN EKL RSK JTNK INFK HF ",4
"ENG_HEALTH_479"," TS ATS AFKT XLTR ",4
"ENG_HEALTH_480"," W PRFT KR HFTS AFKT PRSN ",4
"ENG_HEALTH_481"," WT RL NKS PL ATS KNTR ",4
"ENG_HEALTH_482"," IS SF INFK HF ",4
"ENG_HEALTH_483","  PPL SF HFNF WRK ",4
"ENG_HEALTH_484"," WT T KLS FSKL KNTK INFK PRSN ",4
"ENG_HEALTH_485"," IF WRKR HFNF ALWT KNTN WRK ",4
"ENG_HEALTH_486","  PPL KNSR HFTS ",4
"ENG_HEALTH_487"," WT PPL HFNT ATS ",4
"ENG_HEALTH_488"," WT TFRN ATS HF ",4
"ENG_HEALTH_489"," KN TNTN BLT RSK HFNF  ",4
"ENG_HEALTH_490"," WT WNT PRT  ",4
"ENG_HEALTH_491"," KN I ATS FRS BRBR  ",4
"ENG_HEALTH_492"," KN I XR TLT ATS  ",4
"ENG_HEALTH_493"," KN I ATS FRS KSNK  ",4
"ENG_HEALTH_494"," KN I HFFR MSKT BT  ",4
"ENG_HEALTH_495"," KN I INFK HF0R BTNK  ",4
"ENG_INSURANCE_1"," IS MTKL EKSP KFRJ AFLB FRSB ABS MNTL ILNS ",5
"ENG_INSURANCE_2"," WT TPS EKSP KMNL EKSK UNTR MTKL PLNS ",5
"ENG_INSURANCE_3"," EFN 0MJR MTKL PRFT BRT KFRJ INSR INKR SRTN PKTK WT KSTS ",5
"ENG_INSURANCE_4"," WT 0KNS MTKL EKSP PLNS WRK ",5
"ENG_INSURANCE_5"," WT TFRN BTWN ",5
"ENG_INSURANCE_6"," WT APRK KNTX KLSN EFKT INKL MJR MTKL EKSP PLNS ",5
"ENG_INSURANCE_7"," W APL MNX HL0 INSR KMPN LMTT ",5
"ENG_INSURANCE_8"," W MNX HL0 ",5
"ENG_INSURANCE_9"," W ONS APL MNX HL0 ",5
"ENG_INSURANCE_10"," WR HT OFS APL MNX HL0 ",5
"ENG_INSURANCE_11"," WT TL FR APL MNX HL0 ",5
"ENG_INSURANCE_12"," H PLS FLT FR ",5
"ENG_INSURANCE_13"," IS PRMM EKSM INKM TKS ",5
"ENG_INSURANCE_14"," H I INTM KLM BNFT PLS ",5
"ENG_INSURANCE_15"," W HL0 TP ",5
"ENG_INSURANCE_16"," H I KNTK APL MNX ",5
"ENG_INSURANCE_18"," T I UNTR MTKL EKSM ",5
"ENG_INSURANCE_19"," T I UNTR MTKL XKP YR ",5
"ENG_INSURANCE_20"," WT FML FLTR PLN ",5
"ENG_INSURANCE_21"," W MTKL PRKT ",5
"ENG_INSURANCE_22"," WT MN PR PST HSPT ",5
"ENG_INSURANCE_23"," WT MN PR EKSS TSS KNTX ",5
"ENG_INSURANCE_25"," IS KXLS FSLT AFLB HSPT ",5
"ENG_INSURANCE_26"," AR MJR KRPR HSPT NTWR ",5
"ENG_INSURANCE_27"," WL I KXLS KFRN INST AMST RFRL HSPT ",5
"ENG_INSURANCE_28"," WT PRST AFLN KXLS BNFT ",5
"ENG_INSURANCE_29"," IF I AFL KXLS FSLT P ENTR AMNT I RKRT BR BL HSPT ",5
"ENG_INSURANCE_30"," IN KXLS TRTM FFR XKS STLT PMNT ",5
"ENG_INSURANCE_31"," WT K PMNT ",5
"ENG_INSURANCE_32"," XLT KLM SBMT APL MNX HL0 RSPN 0RT PRT ATMN TP ",5
"ENG_INSURANCE_33"," WT WTNK PRT ",5
